id,left_id,right_id,label,left_title,left_category,left_brand,left_modelno,left_price,right_title,right_category,right_brand,right_modelno,right_price
5196,792,8849,0,kingston hyperx 2gb ddr2 desktop memory module,memory,kingston,khx6400d2/2g,34.82,kingston valueram 2gb 667mhz pc2-5300 ddr2 desktop memory kvr667d2 2gr,memory,kingston,kvr667d2/2gr,23.99
1777,1169,15292,0,v7 25 cat6 snagless molded network patch cable green,electronics - general,v7,v7n2c6-25f-grns,9.76,v7 cat5e snagless molded network patch cable rj45 male to male grey 7-feet v7n3c5e-07f-grys,ethernet cables,v7,v7n3c5e-07f-grys,3.48
9925,2081,9288,0,da-lite silver matte model c manual screen - 8 x 8 av format,electronics - general,da-lite,90544,441.95,video spectra 1.5 model c manual screen - av format - 6 x8 - 8 x10 size 6 x 8,projection screens,da-lite,,293.95
2390,2363,6752,0,da-lite high power designer contour manual screen with csr - 50 x 67 video format,electronics - general,da-lite,92290,512.99,da-lite designer contour manual with csr - projection screen - 1 1 - matte white,projection screens,da-lite,,299.95
6139,2322,5072,0,gear head wireless optical tilt-wheel mouse red,mice,gear head,mpt3200red,19.88,gear head 2.4 ghz mini wireless desktop and optical mouse kb3750w,keyboard mouse combos,gear head,kb3750w,30.38
9840,2422,8663,1,msi ati radeon hd6670 1gb ddr5 pci-express video card,electronics - general,msi,r6670-md1gd5,107.0,msi ati radeon hd6670 1 gb ddr5 vga dvi hdmi pci-express video card r6670-md1gd5,graphics cards,msi,r6670-md1gd5,99.99
9113,1296,20125,0,da-lite da-glas unframed rear projection screen - 57 3 4 x 77 video format,electronics - general,da-lite,27604,1609.99,da-lite 27673 da-glas self trimming rear projection screen - 96 x 96 av format,projection screens,da-lite,,
1276,1178,4728,0,da-lite da-glas deluxe rear projection screen - 96 x 96 av format,electronics - general,da-lite,27651,6128.99,da-lite da-glas thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,23078,9044.23
8448,2465,19231,0,transcend storejet 25d2 500gb external hard drive white,hard drives,transcend,ts500gsj25d2-w,70.88,diskgo 500gb external hard drive,,edge,edgdg207342pe,121.01
8379,1966,6582,0,cables unlimited 15 usb 2.0 a to b cable clear,electronics - general,cables unlimited,usb-5010-05m,8.88,cables unlimited usb-5000-05m 15-feet usb 2.0 beige a to b cable,usb cables,cables unlimited,usb-5000-05m,4.75
2919,1197,4814,1,kensington k72335us ci10 fit wireless notebook laser mouse,mice,kensington,k72335us,24.84,kensington ci10 fit wireless notebook laser mouse silver,mice,kensington,k72335us,25.41
941,1217,20495,0,verbatim smartdisk acclaim 320gb usb portable hard drive blue,hard drives,verbatim,ver97185,59.84,verbatim acclaim 1 tb usb 2.0 portable external hard drive 97393 piano black,,verbatim,97393,110.99
423,2000,4232,0,bower ss2477 digital wrist strap grey,camera and camcorder accessories,bower,relaunch ss2477g,7.98,bower ss26 digital neck strap green,audio video accessories,atlona,ss26gr,12.19
309,2264,14656,0,lumiere la 100w 3200k tungsten halogen video light kit,photography - general,lumiere l.a.,vl100,86.0,lumiere l.a. 10w 20w dual 3200k tungsten halogen video light kit,lighting,lumiere la,vl20,78.0
8540,483,11114,0,micronet mde1000 1tb fantom g-force megadisk usb 2.0 esata raid sub system,hard drives,micronet,mde1000,159.0,fantom g-force megadisk 2 tb usb 2.0 esata mde2000,computers accessories,micronet,mde2000,185.43
6460,353,8764,0,logitech wireless mouse m315 silver,mice,logitech,910002537,19.88,logitech wireless mouse m310 dark aces 910-002087,mice,logitech,910-002087,24.45
5934,2191,8795,0,chicago bears ipod touch 4g hard case,electronics - general,tribeca,fva4587,29.99,san francisco 49ers ipod touch 4g hard case,computers accessories,tribeca,,29.99
2887,1699,18966,0,pendaflex cutless watershed file folders 1 3 cut top tab letter manila 100 per box,stationery & office machinery,,48434,22.69,new-pendaflex m13u13 - folders with two bonded fasteners 1 3 cut top tab letter manila 50 box - essm13u13,laminating supplies,pendaflex,,36.87
2853,492,14430,0,corsair builder series cx v2 500w 80 plus certified power supply,electronics - general,corsair,cmpsu-500cxv2,67.88,corsair builder series cx v2 430-watt 80 plus certified power supply compatible with intel and amd platforms - cmpsu-430cxv2,power supplies,corsair,cmpsu-430cxv2,44.99
9,25,12,0,hp ce278a black laserjet print cartridge,printers,hp,hp ce278a,69.84,hp 85a laserjet black toner print cartridge - retail packaging ce285a,laser printer toner,hp,ce285a,
3202,1463,15908,0,us brown bear large tilt low to profile mount for 32 to 63 displays in silver,furniture,us brown bear,,59.0,us brown bear w9-63f-slvr slim large fixed mount for 37 -63 displays silver,tv mounts,u.s. brown bear,w9-63f-slvr,49.99
7836,1155,10865,0,ihome app-friendly rechargeable speaker system for ipad iphone ipod,electronics - general,ihome,id9s,99.99,ihome id8g ipad tm iphone r ipod r app-friendly rechargeable speaker system,storage presentation materials,ihome,,
3193,1296,304,0,da-lite da-glas unframed rear projection screen - 57 3 4 x 77 video format,electronics - general,da-lite,27604,1609.99,da-plex deluxe rear projection screen - 108 x 108 av format,projection screens,da-lite,,7950.0
2982,641,13176,0,elite electric100h screens spectrum electrol projection screen,electronics - general,elite screens,electric100h,160.0,elite screens vmax2 electric projection screen 4 3 aspect ratio-84in max white,projection screens,elite,vmax84xwv,248.37
3795,1340,12477,0,cta mini battery chargers for nikon en-el9 digital cameras,electronics - general,cta,mr-enel9,15.98,cta mr-nb4l mini battery charger for canon nb-4l battery,camera batteries,cta,mr-nb4l,13.09
5070,466,20995,0,da-lite pearlescent tensioned cosmopolitan electrol - av format 9 x 9 diagonal,electronics - general,da-lite,81108,2500.99,da-lite tensioned cosmopolitan electrol - projection screen rear motorized - da-tex,projection screens,da-lite,cosmopolitan electrol,
3744,1831,10754,0,da-lite matte white advantage manual with csr - av format 9 x 12 diagonal,electronics - general,da-lite,85691,1355.99,da-lite advantage manual with csr - projection screen - 1 1 - matte white,projection screens,da-lite,,542.95
3300,932,17506,0,da-lite dual vision tensioned cosmopolitan electrol - av format 10 x 10 diagonal,electronics - general,da-lite,84992,2735.99,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal,,da-lite,,
3977,1334,2621,0,canon cli-226 black ink tank,printers,canon,,0.0,canon cli-8 8-color multipack ink tanks,inkjet printer ink,canon,0620b015,83.5
2229,2492,10151,0,scosche 4 speaker adapter,car stereos,scosche,sa41069,29.88,scosche sa69 convertible 6x9-inch speaker adapter - pair,speaker installation,scosche,sa69,11.95
7401,1223,12213,0,siig 3.5 sata superspeed usb 3.0 hard drive enclosure pro,electronics - general,siig,ju-sa0b12-s1,41.39,manhattan 3.5-inch superspeed sata drive enclosure 130172,computers accessories,manhattan,130172,
4279,2021,251,0,crown cushion-step rubber mat 36 x 72 marbleized black,home care,crown,cu3672bk,194.97,new-crown cu3660gy - cushion-step mat rubber 36 x 60 marbleized gray - cwncu3660gy,laminating supplies,crown,,216.0
9413,2405,4953,0,hp laserjet 53x black print cartridge,printers,hp,q7553x,164.84,hp q2670a black print cartridge for hp color laserjet 3500 3550 3700,laser printer toner,hp,q2670a,116.0
9067,1550,3348,0,trendnet tv-ip312w wireless day night internet camera server with 2-way audio,garden - general,trendnet,,244.88,trendnet tv-ip121wn securview wireless day night internet surveillance camera,surveillance cameras,trendnet,tv-ip121wn,124.71
7530,1010,15003,1,griffin technology screen care kit for ipad,mp3 accessories,griffin technology,gb01595,24.56,griffin screen care kit for ipad matte,laptop netbook computer accessories,griffin technology,gb01595,9.58
5755,915,20607,0,tony hawk birdhouse crowned skatedrive 2gb usb flash drive w xbox live support,usb drives,ep memory,bh-skthcrn/2g,9.84,birdhouse tony hawk 16gb crossbones blue skatedrive usb flash drive,usb flash drives,action,,
3060,199,15477,0,simplism silicone case set ipad brown,mp3 accessories,simplism,trscipadbren,33.0,simplism japan silicone case set for ipad 2 - black tr-scsipd2-bk en,cases sleeves,simplism japan,tr-scsipd2-bk / en,29.99
5942,25,6528,0,hp ce278a black laserjet print cartridge,printers,hp,hp ce278a,69.84,cs hp ce250x black toner cartridge hp color laserjet cm3530,printer ink toner,concord,,
4430,561,20125,0,da-lite da-plex self trimming rear projection screen - 96 x 120 av format,electronics - general,da-lite,27903,7799.99,da-lite 27673 da-glas self trimming rear projection screen - 96 x 96 av format,projection screens,da-lite,,
5049,922,3536,0,simplism leather sleeve case for ipad 2 orange,mp3 accessories,simplism,tr-lssipd2-or / en,44.99,simplism leather collection flip leather case for ipad snow white,cases sleeves,simplism,tr-lcflipad-sw/en,28.75
5306,1016,14346,0,sharpie retractable permanent markers fine point assorted 3pk,stationery & office machinery,sharpie,32726pp,8.18,san36703 - permanent marker retractable fine point blue,printer ink toner,sanford,,2.39
6028,1711,17548,0,smead file folders 1 2 cut 1-ply top tab manila 100 box,stationery & office machinery,,15320,34.05,smead 10326 - folders 1 2 cut assorted reinforced top tab letter manila 100 box,uninterrupted power supply ups,smead,,
282,732,17636,0,paper mate sharpwriter mechanical pencils,stationery & office machinery,paper mate,30376bpp,1.98,paper mate 1757553 - biodegradable mechanical pencil 0.5 mm,inkjet printer ink,paper mate,,21.27
6518,201,14312,0,seagate freeagent goflex 500gb usb 2.0 ultra-portable hard drive black,hard drives,seagate,9zf2a2-570,71.07,seagate freeagent goflex 500 gb usb 2.0 ultra-portable external hard drive staa500101 silver,external hard drives,seagate,staa500101,
7878,597,8337,0,avery matte white cd dvd labels for inkjet printers 40 face labels 80 spine labels,printers,avery personal creations,8692,16.47,avery glossy white full-face cd labels for inkjet printers 20 disc labels and 40 spine labels 08944,printer labels laser inkjet,avery,08944,18.05
6968,79,18186,0,sharpie fine point permanent markers assorted 5ct,stationery & office machinery,sharpie,30653pp,8.19,sharpie 37675 - permanent markers ultra fine point assorted colors 5 set,storage presentation materials,sharpie,,23.14
9594,1135,11014,0,da-lite cherry veneer model b manual screen with matte white fabric - 96 x 96 video format,electronics - general,da-lite,73263,446.99,heritage walnut veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,
10215,1419,256,0,innovera softskin gel keyboard wrist rest black,electronics - general,innovera,51451,11.88,new-softskin gel keyboard wrist rest black case pack 1 - 515806,keyboards,innovera,,30.63
9685,774,6955,0,ifrogz pulse case for ipod touch 4 iron and white,electronics - general,ifrogz,it4plsirnwht,29.99,ifrogz it4ll-wht luxe lean for ipod touch 4g - white,cases,ifrogz,it4ll-wht,12.5
2693,582,1000,0,ihome wireless optical mouse black,mice,ihome,ih-m821wb,25.56,ihome mid-size wireless laser mouse pink,mice,ihome,ih-m178zp,19.99
3240,481,20269,0,imation 11864 slr-5 data cartridge,mp3 accessories,imation,11864,55.92,imation travan-3 data cartridge 3.2 gb single,data cartridges,imation,45577,8.95
1072,1893,698,0,evga geforce 8400 gs 1gb ddr3 pci express 2.0 graphics card,electronics - general,evga,01g-p3-1302-lr,44.99,msi geforce 220gt 1024 mb ddr3 pci-express 2.0 graphics card md1gd3 lp,computers accessories,msi,n220gt-md1gd3 / lp,79.21
684,719,5771,0,hp q6511a hp 11a toner 6000 page-yield black,printers,hp,q6511a,191.03,oki 52111701 - 52111701 toner 1500 page-yield black,accessory kits,oki,,34.46
4162,822,16608,0,da-lite da-glas standard rear projection screen 81 x 108 video format,electronics - general,da-lite,27917,5391.99,holoscreen rear projection screen - 66 x 101 video format,projection screens,da-lite,,7400.0
5970,1714,19108,0,s j paper mla end tab classification folder,stationery & office machinery,,s59720,64.94,smd26783 - six-section pressboard end tab classification folders,,smead manufacturing company,,40.0
3175,1443,7210,0,belkin basic wireless n150 usb adapter,networking,belkin,f7d1101,29.99,d-link dwa-130 wireless n usb adapter,usb network adapters,d-link,dwa-130,
5074,376,19910,0,toshiba ph3100u-1e3s 1tb usb 3.0 desktop hard drive,hard drives,toshiba,ph3100u-1e3s,89.0,usb 3.0 desktop hard drive docking,external hard drives,sabrent,dsh-usb30,25.0
1992,2430,20121,0,da-lite da-plex thru-the-wall rear projection screen - 81 x 108 video format,electronics - general,da-lite,23096,10048.99,da lite data pro thru-the-wall rear projection screen - 45 x 80 hdtv format,projection screens,da-lite,23179,11772.99
7880,1611,20417,0,microsoft lifecam hd-6000 usb hd webcam 7pd-00001,electronics - general,microsoft,7pd-00001,36.97,microsoft lifecam hd-5000 720p hd webcam black,webcams,microsoft,7nd-00001,32.5
9231,769,4343,0,accell proultra 4m hdmi ethernet cable,tv accessories,accell,b116c-013b-40,29.88,accell b124c-013b proultra elite high speed hdmi cable with ethernet - 4m 13.1 feet,hdmi cables,accell,b124c-013b,44.99
1029,737,4752,0,lexmark t650a11a black toner print cartridge,printers,lexmark,t650a11a,202.87,lexmark t650 series print cartridge 7000 yield - genuine oem toner,laser printer toner,lexmark,,231.99
2808,632,3169,0,evga nvidia geforce gt 430 graphics card with 1024mb ddr3 memory,electronics - general,evga,01g-p3-1430-lr,82.92,evga geforce gt 520 1024 mb ddr3 pci-express 2.0 graphics card 01g-p3-1521-kr,graphics cards,evga,01g-p3-1521-kr,55.17
59,2433,17845,0,guardian air step antifatigue polypropylene mat 36 x 60 black,home care,guardian,24030502,50.97,guardian 24020302 - air step antifatigue mat polypropylene 24 x 36 black,antitheft,guardian,,
7922,129,8121,0,bushnell backtrack personal locator tech gray,handheld gps,bushnell,,49.99,bushnell backtrack point-3 personal gps locator gray,sports outdoor gps,bushnell,360100,48.95
2522,760,3466,0,startech.com dvidsmm20 20ft dvi-d digital video cable,electronics - general,startech,dvidsmm20,27.88,startech.com hdmimm25 25 feet hdmi to hdmi digital video cable,hdmi cables,startech,hdmimm25,7.05
8249,1257,6740,0,da-lite da-plex unframed rear projection screen - 84 x 84 av format,electronics - general,da-lite,27503,3561.99,da-lite data pro thru-the-wall rear projection screen - 52 x 92 hdtv format,projection screens,da-lite,23181,15985.81
6800,1168,379,0,belkin pro series 6 usb 2.0 5-pin mini-b cable,electronics - general,belkin,f3u138b06,7.88,belkin f3u138-10 pro series 10-foot usb 2.0 5-pin mini-b cable,usb cables,belkin,f3u138-10,5.25
8083,2471,9734,0,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-plex base rear projection screen - 43 1 4 x 57 3 4 video format,projection screens,da-lite,,1669.99
6299,1102,12925,0,iogear miniview micro kvm switch,networking,iogear,gcs62,25.88,iogear 2-port miniview micro ps 2 audio kvm switch with 2 cables gcs612a,kvm switches,iogear,gcs612a,11.99
8845,53,820,0,da-lite da-plex base rear projection screen - 57 3 4 x 77 video format,electronics - general,da-lite,27528,2608.99,da-lite 27597 da-glas unframed rear projection screen - 96 x 96 av format,projection screens,da-lite,,
4157,769,12403,0,accell proultra 4m hdmi ethernet cable,tv accessories,accell,b116c-013b-40,29.88,accell proultra supreme b116c-003b-40 high speed hdmi cable with ethernet 1m,hdmi cables,accell,b116c-003b-40,17.79
3850,260,13745,0,oki 52102001 ribbon black,printers,oki,5.2102001 e7,14.0,okidata 52102001 compatible black printer ribbon 6 pack,impact dot matrix printer ribbons,egpchecks,52102001,9.99
2395,2475,87,0,asus radeon hd5570 1gb ddr5 pci express graphics card,electronics - general,asus,eah5770 cucore/g/2di,180.41,msi radeon hd 5450 1024 mb ddr3 pci-express 2.0 graphics card md1g,computers accessories,msi,r5450-md1g,83.56
415,417,801,0,da-lite da-plex standard rear projection screen - 60 x 80 video format,electronics - general,da-lite,27544,2931.99,da-lite data pro thru-the-wall rear projection screen - 401 2 x 72 hdtv format,projection screens,da-lite,23168,10185.3
5015,1405,21757,0,ibm 28p2010 black toner cartridge,printers,ibm,28p2010,425.0,oki 43502001 type 9 black toner cartridge,printer ink toner,oki data,43502001,68.11
